f,k,variation
0.053,0.0673,24.30196078431372
0.053,0.0675,1.521568627450975
0.053,0.0678,1.529411764705877
0.053,0.068,1.5764705882352885
0.053,0.0683,3.482352941176458
0.053,0.0685,1.4666666666666615
0.053,0.0688,1.631372549019602
0.053,0.069,1.5058823529411711
0.053,0.0693,3.498039215686262
0.053,0.0695,1.5686274509803866
0.053,0.0698,2.59607843137254
0.0535,0.04,0.0
0.0535,0.0403,0.0
0.0535,0.0405,0.0
0.0535,0.0408,0.0
0.0535,0.041,0.0
0.0535,0.0413,0.0
0.0535,0.0415,0.0
0.0535,0.0418,0.0
0.0535,0.042,0.0
0.0535,0.0423,0.0
0.0535,0.0425,0.0
0.0535,0.0428,0.0
0.0535,0.043,0.0
0.0535,0.0433,0.0
0.0535,0.0435,0.0
0.0535,0.0438,0.0
0.0535,0.044,0.0
0.0535,0.0442,0.0
0.0535,0.0445,0.0
0.0535,0.0447,0.0
0.0535,0.045,0.0
0.0535,0.0452,0.0
0.0535,0.0455,0.0
0.0535,0.0457,0.0
0.0535,0.046,0.0
0.0535,0.0462,0.0
0.0535,0.0465,0.0
0.0535,0.0467,0.0
0.0535,0.047,0.0
0.0535,0.0473,0.0
0.0535,0.0475,0.0
0.0535,0.0478,0.0
0.0535,0.048,0.0
0.0535,0.0483,0.0
0.0535,0.0485,0.0
0.0535,0.0488,0.0
0.0535,0.049,0.0
0.0535,0.0493,0.0
0.0535,0.0495,0.0
0.0535,0.0498,0.0
0.0535,0.05,0.0
0.0535,0.0503,0.0
0.0535,0.0505,0.0
0.0535,0.0508,0.0
0.0535,0.051,0.0
0.0535,0.0513,0.0
0.0535,0.0515,0.0
0.0535,0.0518,0.0
0.0535,0.052,0.0
0.0535,0.0522,0.0
0.0535,0.0525,0.0
0.0535,0.0527,0.0
0.0535,0.053,0.0
0.0535,0.0532,0.0
0.0535,0.0535,0.0
0.0535,0.0537,0.0
0.0535,0.054,0.0
0.0535,0.0542,0.0
0.0535,0.0545,0.0
0.0535,0.0548,0.0
0.0535,0.055,0.0
0.0535,0.0553,0.0
0.0535,0.0555,0.0
0.0535,0.0558,0.0
0.0535,0.056,0.0
0.0535,0.0563,0.0
0.0535,0.0565,0.0
0.0535,0.0568,0.0
0.0535,0.057,0.0
0.0535,0.0573,0.0
0.0535,0.0575,0.0
0.0535,0.0578,0.0
0.0535,0.058,0.0
0.0535,0.0583,0.0
0.0535,0.0585,0.0
0.0535,0.0588,0.0
0.0535,0.059,0.0
0.0535,0.0593,0.0
0.0535,0.0595,0.0
0.0535,0.0598,0.0
0.0535,0.06,0.0
0.0535,0.0602,0.0
0.0535,0.0605,560.3411764705883
0.0535,0.0607,1205.6941176470586
0.0535,0.061,1292.8
0.0535,0.0612,1370.78431372549
0.0535,0.0615,1423.635294117647
0.0535,0.0617,1459.2078431372547
0.0535,0.062,1473.549019607843
0.0535,0.0622,1501.4117647058824
0.0535,0.0625,1542.8941176470587
0.0535,0.0628,1543.243137254902
0.0535,0.063,1557.4705882352941
0.0535,0.0633,1366.443137254902
0.0535,0.0635,1322.4274509803922
0.0535,0.0638,723.8509803921568
0.0535,0.064,562.8235294117646
0.0535,0.0643,867.3764705882353
0.0535,0.0645,941.1058823529412
0.0535,0.0648,669.0235294117647
0.0535,0.065,831.7529411764706
0.0535,0.0653,474.34901960784316
0.0535,0.0655,544.5450980392156
0.0535,0.0658,104.03529411764706
0.0535,0.066,26.925490196078428
0.0535,0.0663,26.36470588235294
0.0535,0.0665,73.2078431372549
0.0535,0.0668,25.313725490196077
0.0535,0.067,47.33333333333333
0.0535,0.0673,1.4901960784313673
0.0535,0.0675,1.4980392156862692
0.0535,0.0678,3.399999999999988
0.0535,0.068,2.8588235294117545
0.0535,0.0683,3.482352941176458
0.0535,0.0685,1.5764705882352885
0.0535,0.0688,1.5372549019607789
0.0535,0.069,1.3803921568627402
0.0535,0.0693,1.8431372549019542
0.0535,0.0695,1.4901960784313673
0.0535,0.0698,1.7333333333333272
0.054,0.04,0.0
0.054,0.0403,0.0
0.054,0.0405,0.0
0.054,0.0408,0.0
0.054,0.041,0.0
0.054,0.0413,0.0
0.054,0.0415,0.0
0.054,0.0418,0.0
0.054,0.042,0.0
0.054,0.0423,0.0
0.054,0.0425,0.0
0.054,0.0428,0.0
0.054,0.043,0.0
0.054,0.0433,0.0
0.054,0.0435,0.0
0.054,0.0438,0.0
0.054,0.044,0.0
0.054,0.0442,0.0
0.054,0.0445,0.0
0.054,0.0447,0.0
0.054,0.045,0.0
0.054,0.0452,0.0
0.054,0.0455,0.0
0.054,0.0457,0.0
0.054,0.046,0.0
0.054,0.0462,0.0
0.054,0.0465,0.0
0.054,0.0467,0.0
0.054,0.047,0.0
0.054,0.0473,0.0
0.054,0.0475,0.0
0.054,0.0478,0.0
0.054,0.048,0.0
0.054,0.0483,0.0
0.054,0.0485,0.0
0.054,0.0488,0.0
0.054,0.049,0.0
0.054,0.0493,0.0
0.054,0.0495,0.0
0.054,0.0498,0.0
0.054,0.05,0.0
0.054,0.0503,0.0
0.054,0.0505,0.0
0.054,0.0508,0.0
0.054,0.051,0.0
0.054,0.0513,0.0
0.054,0.0515,0.0
0.054,0.0518,0.0
0.054,0.052,0.0
0.054,0.0522,0.0
0.054,0.0525,0.0
0.054,0.0527,0.0
0.054,0.053,0.0
0.054,0.0532,0.0
0.054,0.0535,0.0
0.054,0.0537,0.0
0.054,0.054,0.0
0.054,0.0542,0.0
0.054,0.0545,0.0
0.054,0.0548,0.0
0.054,0.055,0.0
0.054,0.0553,0.0
0.054,0.0555,0.0
0.054,0.0558,0.0
0.054,0.056,0.0
0.054,0.0563,0.0
0.054,0.0565,0.0
0.054,0.0568,0.0
0.054,0.057,0.0
0.054,0.0573,0.0
0.054,0.0575,0.0
0.054,0.0578,0.0
0.054,0.058,0.0
0.054,0.0583,0.0
0.054,0.0585,0.0
0.054,0.0588,0.0
0.054,0.059,0.0
0.054,0.0593,0.0
0.054,0.0595,0.0
0.054,0.0598,0.0
0.054,0.06,0.0
0.054,0.0602,0.0
0.054,0.0605,360.33333333333337
0.054,0.0607,1194.5764705882352
0.054,0.061,1284.7490196078431
0.054,0.0612,1358.9803921568628
0.054,0.0615,1422.9019607843136
0.054,0.0617,1439.705882352941
0.054,0.062,1465.929411764706
0.054,0.0622,1489.1450980392156
0.054,0.0625,1520.8156862745097
0.054,0.0628,1527.698039215686
0.054,0.063,1532.4588235294118
0.054,0.0633,1467.3960784313724
0.054,0.0635,1339.662745098039
0.054,0.0638,993.0117647058823
0.054,0.064,545.7725490196078
0.054,0.0643,709.4901960784314
0.054,0.0645,805.4705882352941
0.054,0.0648,511.52549019607847
0.054,0.065,791.0901960784313
0.054,0.0653,710.8980392156864
0.054,0.0655,400.2705882352941
0.054,0.0658,103.54117647058824
0.054,0.066,1.4901960784313673
0.054,0.0663,98.28235294117647
0.054,0.0665,1.5450980392156808
0.054,0.0668,25.164705882352937
0.054,0.067,69.58823529411765
0.054,0.0673,46.08235294117647
0.054,0.0675,1.4352941176470537
0.054,0.0678,1.5647058823529356
0.054,0.068,1.3647058823529363
0.054,0.0683,1.4588235294117595
0.054,0.0685,1.4588235294117595
0.054,0.0688,4.01568627450979
0.054,0.069,1.5764705882352885
0.054,0.0693,1.5372549019607789
0.054,0.0695,1.4901960784313673
0.054,0.0698,1.5686274509803866
0.0545,0.04,0.0
0.0545,0.0403,0.0
0.0545,0.0405,0.0
0.0545,0.0408,0.0
0.0545,0.041,0.0
0.0545,0.0413,0.0
0.0545,0.0415,0.0
0.0545,0.0418,0.0
0.0545,0.042,0.0
0.0545,0.0423,0.0
0.0545,0.0425,0.0
0.0545,0.0428,0.0
0.0545,0.043,0.0
0.0545,0.0433,0.0
0.0545,0.0435,0.0
0.0545,0.0438,0.0
0.0545,0.044,0.0
0.0545,0.0442,0.0
0.0545,0.0445,0.0
0.0545,0.0447,0.0
0.0545,0.045,0.0
0.0545,0.0452,0.0
0.0545,0.0455,0.0
0.0545,0.0457,0.0
0.0545,0.046,0.0
0.0545,0.0462,0.0
0.0545,0.0465,0.0
0.0545,0.0467,0.0
0.0545,0.047,0.0
0.0545,0.0473,0.0
0.0545,0.0475,0.0
0.0545,0.0478,0.0
0.0545,0.048,0.0
0.0545,0.0483,0.0
0.0545,0.0485,0.0
0.0545,0.0488,0.0
0.0545,0.049,0.0
0.0545,0.0493,0.0
0.0545,0.0495,0.0
0.0545,0.0498,0.0
0.0545,0.05,0.0
0.0545,0.0503,0.0
0.0545,0.0505,0.0
0.0545,0.0508,0.0
0.0545,0.051,0.0
0.0545,0.0513,0.0
0.0545,0.0515,0.0
0.0545,0.0518,0.0
0.0545,0.052,0.0
0.0545,0.0522,0.0
0.0545,0.0525,0.0
0.0545,0.0527,0.0
0.0545,0.053,0.0
0.0545,0.0532,0.0
0.0545,0.0535,0.0
0.0545,0.0537,0.0
0.0545,0.054,0.0
0.0545,0.0542,0.0
0.0545,0.0545,0.0
0.0545,0.0548,0.0
0.0545,0.055,0.0
0.0545,0.0553,0.0
0.0545,0.0555,0.0
0.0545,0.0558,0.0
0.0545,0.056,0.0
0.0545,0.0563,0.0
0.0545,0.0565,0.0
0.0545,0.0568,0.0
0.0545,0.057,0.0
0.0545,0.0573,0.0
0.0545,0.0575,0.0
0.0545,0.0578,0.0
0.0545,0.058,0.0
0.0545,0.0583,0.0
0.0545,0.0585,0.0
0.0545,0.0588,0.0
0.0545,0.059,0.0
0.0545,0.0593,0.0
0.0545,0.0595,0.0
0.0545,0.0598,0.0
0.0545,0.06,0.0
0.0545,0.0602,0.0
0.0545,0.0605,141.33725490196082
0.0545,0.0607,1122.521568627451
0.0545,0.061,1325.956862745098
0.0545,0.0612,1352.7294117647057
0.0545,0.0615,1397.2431372549017
0.0545,0.0617,1454.3882352941177
0.0545,0.062,1464.3607843137254
0.0545,0.0622,1496.9529411764706
0.0545,0.0625,1549.5686274509803
0.0545,0.0628,1537.38431372549
0.0545,0.063,1546.886274509804
0.0545,0.0633,1442.3450980392156
0.0545,0.0635,1293.9411764705883
0.0545,0.0638,1231.8666666666668
0.0545,0.064,535.4352941176471
0.0545,0.0643,704.6823529411765
0.0545,0.0645,395.0156862745098
0.0545,0.0648,814.3529411764707
0.0545,0.065,693.8823529411766
0.0545,0.0653,682.2313725490196
0.0545,0.0655,376.7450980392157
0.0545,0.0658,307.4117647058823
0.0545,0.066,51.168627450980395
0.0545,0.0663,74.10588235294118
0.0545,0.0665,25.70196078431372
0.0545,0.0668,25.11764705882353
0.0545,0.067,24.635294117647057
0.0545,0.0673,3.607843137254889
0.0545,0.0675,3.4588235294117524
0.0545,0.0678,3.8901960784313587
0.0545,0.068,1.529411764705877
0.0545,0.0683,3.7098039215686143
0.0545,0.0685,2.5176470588235205
0.0545,0.0688,3.152941176470577
0.0545,0.069,1.5764705882352885
0.0545,0.0693,1.5058823529411711
0.0545,0.0695,1.5568627450980337
0.0545,0.0698,3.482352941176458
0.055,0.04,0.0
0.055,0.0403,0.0
0.055,0.0405,0.0
0.055,0.0408,0.0
0.055,0.041,0.0
0.055,0.0413,0.0
0.055,0.0415,0.0
0.055,0.0418,0.0
0.055,0.042,0.0
0.055,0.0423,0.0
0.055,0.0425,0.0
0.055,0.0428,0.0
0.055,0.043,0.0
0.055,0.0433,0.0
0.055,0.0435,0.0
0.055,0.0438,0.0
0.055,0.044,0.0
0.055,0.0442,0.0
0.055,0.0445,0.0
0.055,0.0447,0.0
0.055,0.045,0.0
0.055,0.0452,0.0
0.055,0.0455,0.0
0.055,0.0457,0.0
0.055,0.046,0.0
0.055,0.0462,0.0
0.055,0.0465,0.0
0.055,0.0467,0.0
0.055,0.047,0.0
0.055,0.0473,0.0
0.055,0.0475,0.0
0.055,0.0478,0.0
0.055,0.048,0.0
0.055,0.0483,0.0
0.055,0.0485,0.0
0.055,0.0488,0.0
0.055,0.049,0.0
0.055,0.0493,0.0
0.055,0.0495,0.0
0.055,0.0498,0.0
0.055,0.05,0.0
0.055,0.0503,0.0
0.055,0.0505,0.0
0.055,0.0508,0.0
0.055,0.051,0.0
0.055,0.0513,0.0
0.055,0.0515,0.0
0.055,0.0518,0.0
0.055,0.052,0.0
0.055,0.0522,0.0
0.055,0.0525,0.0
0.055,0.0527,0.0
0.055,0.053,0.0
0.055,0.0532,0.0
0.055,0.0535,0.0
0.055,0.0537,0.0
0.055,0.054,0.0
0.055,0.0542,0.0
0.055,0.0545,0.0
0.055,0.0548,0.0
0.055,0.055,0.0
0.055,0.0553,0.0
0.055,0.0555,0.0
0.055,0.0558,0.0
0.055,0.056,0.0
0.055,0.0563,0.0
0.055,0.0565,0.0
0.055,0.0568,0.0
0.055,0.057,0.0
0.055,0.0573,0.0
0.055,0.0575,0.0
0.055,0.0578,0.0
0.055,0.058,0.0
0.055,0.0583,0.0
0.055,0.0585,0.0
0.055,0.0588,0.0
0.055,0.059,0.0
0.055,0.0593,0.0
0.055,0.0595,0.0
0.055,0.0598,0.0
0.055,0.06,0.0
0.055,0.0602,0.0
0.055,0.0605,134.51764705882354
0.055,0.0607,929.2117647058823
0.055,0.061,1279.4980392156863
0.055,0.0612,1347.6549019607842
0.055,0.0615,1416.5411764705882
0.055,0.0617,1459.1803921568626
0.055,0.062,1454.1294117647058
0.055,0.0622,1501.6196078431371
0.055,0.0625,1521.1333333333334
0.055,0.0628,1536.6
0.055,0.063,1537.5843137254901
0.055,0.0633,1422.4549019607844
0.055,0.0635,1456.7764705882355
0.055,0.0638,704.6117647058824
0.055,0.064,495.91372549019604
0.055,0.0643,799.0117647058823
0.055,0.0645,595.3098039215687
0.055,0.0648,575.8156862745099
0.055,0.065,604.4823529411765
0.055,0.0653,472.20000000000005
0.055,0.0655,230.09803921568627
0.055,0.0658,288.74117647058824
0.055,0.066,26.733333333333327
0.055,0.0663,1.3764705882352892
0.055,0.0665,25.592156862745092
0.055,0.0668,1.5999999999999943
0.055,0.067,24.50588235294117
0.055,0.0673,1.521568627450975
0.055,0.0675,1.4509803921568576
0.055,0.0678,3.8980392156862607
0.055,0.068,1.4901960784313673
0.055,0.0683,1.411764705882348
0.055,0.0685,2.815686274509794
0.055,0.0688,2.9647058823529306
0.055,0.069,1.6235294117647001
0.055,0.0693,3.721568627450967
0.055,0.0695,1.5450980392156808
0.055,0.0698,2.3686274509803837
0.0555,0.04,0.0
0.0555,0.0403,0.0
0.0555,0.0405,0.0
0.0555,0.0408,0.0
0.0555,0.041,0.0
0.0555,0.0413,0.0
0.0555,0.0415,0.0
0.0555,0.0418,0.0
0.0555,0.042,0.0
0.0555,0.0423,0.0
0.0555,0.0425,0.0
0.0555,0.0428,0.0
0.0555,0.043,0.0
0.0555,0.0433,0.0
0.0555,0.0435,0.0
0.0555,0.0438,0.0
0.0555,0.044,0.0
0.0555,0.0442,0.0
0.0555,0.0445,0.0
0.0555,0.0447,0.0
0.0555,0.045,0.0
0.0555,0.0452,0.0
0.0555,0.0455,0.0
0.0555,0.0457,0.0
0.0555,0.046,0.0
0.0555,0.0462,0.0
0.0555,0.0465,0.0
0.0555,0.0467,0.0
0.0555,0.047,0.0
0.0555,0.0473,0.0
0.0555,0.0475,0.0
0.0555,0.0478,0.0
0.0555,0.048,0.0
0.0555,0.0483,0.0
0.0555,0.0485,0.0
0.0555,0.0488,0.0
0.0555,0.049,0.0
0.0555,0.0493,0.0
0.0555,0.0495,0.0
0.0555,0.0498,0.0
0.0555,0.05,0.0
0.0555,0.0503,0.0
0.0555,0.0505,0.0
0.0555,0.0508,0.0
0.0555,0.051,0.0
0.0555,0.0513,0.0
0.0555,0.0515,0.0
0.0555,0.0518,0.0
0.0555,0.052,0.0
0.0555,0.0522,0.0
0.0555,0.0525,0.0
0.0555,0.0527,0.0
0.0555,0.053,0.0
0.0555,0.0532,0.0
0.0555,0.0535,0.0
0.0555,0.0537,0.0
0.0555,0.054,0.0
0.0555,0.0542,0.0
0.0555,0.0545,0.0
0.0555,0.0548,0.0
0.0555,0.055,0.0
0.0555,0.0553,0.0
0.0555,0.0555,0.0
0.0555,0.0558,0.0
0.0555,0.056,0.0
0.0555,0.0563,0.0
0.0555,0.0565,0.0
0.0555,0.0568,0.0
0.0555,0.057,0.0
0.0555,0.0573,0.0
0.0555,0.0575,0.0
0.0555,0.0578,0.0
0.0555,0.058,0.0
0.0555,0.0583,0.0
0.0555,0.0585,0.0
0.0555,0.0588,0.0
0.0555,0.059,0.0
0.0555,0.0593,0.0
0.0555,0.0595,0.0
0.0555,0.0598,0.0
0.0555,0.06,0.0
0.0555,0.0602,0.0
0.0555,0.0605,123.6823529411765
0.0555,0.0607,867.035294117647
0.0555,0.061,1281.5803921568627
0.0555,0.0612,1337.5098039215686
0.0555,0.0615,1424.0196078431372
0.0555,0.0617,1438.705882352941
0.0555,0.062,1470.1803921568626
0.0555,0.0622,1508.8705882352942
0.0555,0.0625,1539.105882352941
0.0555,0.0628,1557.6941176470586
0.0555,0.063,1529.3647058823528
0.0555,0.0633,1425.713725490196
0.0555,0.0635,1056.1254901960783
0.0555,0.0638,369.4823529411765
0.0555,0.064,524.2
0.0555,0.0643,529.5098039215686
0.0555,0.0645,506.54117647058825
0.0555,0.0648,480.20392156862744
0.0555,0.065,470.08627450980384
0.0555,0.0653,445.62745098039215
0.0555,0.0655,304.33725490196076
0.0555,0.0658,76.79607843137254
0.0555,0.066,74.75294117647059
0.0555,0.0663,25.917647058823526
0.0555,0.0665,25.454901960784312
0.0555,0.0668,1.4509803921568576
0.0555,0.067,24.26274509803921
0.0555,0.0673,1.4588235294117595
0.0555,0.0675,1.4509803921568576
0.0555,0.0678,1.4431372549019557
0.0555,0.068,3.643137254901948
0.0555,0.0683,1.4274509803921518
0.0555,0.0685,3.6784313725490065
0.0555,0.0688,3.2078431372548906
0.0555,0.069,3.6509803921568498
0.0555,0.0693,2.9882352941176364
0.0555,0.0695,3.517647058823517
0.0555,0.0698,1.513725490196073
0.056,0.04,0.0
0.056,0.0403,0.0
0.056,0.0405,0.0
0.056,0.0408,0.0
0.056,0.041,0.0
0.056,0.0413,0.0
0.056,0.0415,0.0
0.056,0.0418,0.0
0.056,0.042,0.0
0.056,0.0423,0.0
0.056,0.0425,0.0
0.056,0.0428,0.0
0.056,0.043,0.0
0.056,0.0433,0.0
0.056,0.0435,0.0
0.056,0.0438,0.0
0.056,0.044,0.0
0.056,0.0442,0.0
0.056,0.0445,0.0
0.056,0.0447,0.0
0.056,0.045,0.0
0.056,0.0452,0.0
0.056,0.0455,0.0
0.056,0.0457,0.0
0.056,0.046,0.0
0.056,0.0462,0.0
0.056,0.0465,0.0
0.056,0.0467,0.0
0.056,0.047,0.0
0.056,0.0473,0.0
0.056,0.0475,0.0
0.056,0.0478,0.0
0.056,0.048,0.0
0.056,0.0483,0.0
0.056,0.0485,0.0
0.056,0.0488,0.0
0.056,0.049,0.0
0.056,0.0493,0.0
0.056,0.0495,0.0
0.056,0.0498,0.0
0.056,0.05,0.0
0.056,0.0503,0.0
0.056,0.0505,0.0
0.056,0.0508,0.0
0.056,0.051,0.0
0.056,0.0513,0.0
0.056,0.0515,0.0
0.056,0.0518,0.0
0.056,0.052,0.0
0.056,0.0522,0.0
0.056,0.0525,0.0
0.056,0.0527,0.0
0.056,0.053,0.0
0.056,0.0532,0.0
0.056,0.0535,0.0
0.056,0.0537,0.0
0.056,0.054,0.0
0.056,0.0542,0.0
0.056,0.0545,0.0
0.056,0.0548,0.0
0.056,0.055,0.0
0.056,0.0553,0.0
0.056,0.0555,0.0
0.056,0.0558,0.0
0.056,0.056,0.0
0.056,0.0563,0.0
0.056,0.0565,0.0
0.056,0.0568,0.0
0.056,0.057,0.0
0.056,0.0573,0.0
0.056,0.0575,0.0
0.056,0.0578,0.0
0.056,0.058,0.0
0.056,0.0583,0.0
0.056,0.0585,0.0
0.056,0.0588,0.0
0.056,0.059,0.0
0.056,0.0593,0.0
0.056,0.0595,0.0
0.056,0.0598,0.0
0.056,0.06,0.0
0.056,0.0602,0.0
0.056,0.0605,113.0980392156863
0.056,0.0607,829.6313725490195
0.056,0.061,1250.8117647058825
0.056,0.0612,1330.2784313725488
0.056,0.0615,1411.7960784313725
0.056,0.0617,1427.5764705882352
0.056,0.062,1456.964705882353
0.056,0.0622,1502.4431372549018
0.056,0.0625,1519.141176470588
0.056,0.0628,1542.878431372549
0.056,0.063,1403.1921568627452
0.056,0.0633,1406.4588235294118
0.056,0.0635,659.756862745098
0.056,0.0638,791.1882352941177
0.056,0.064,464.5803921568627
0.056,0.0643,215.58823529411765
0.056,0.0645,185.7764705882353
0.056,0.0648,481.1411764705882
0.056,0.065,500.27450980392155
0.056,0.0653,590.7921568627451
0.056,0.0655,363.0235294117647
0.056,0.0658,27.07058823529411
0.056,0.066,74.20392156862745
0.056,0.0663,49.10196078431372
0.056,0.0665,48.12549019607843
0.056,0.0668,1.4666666666666615
0.056,0.067,24.160784313725483
0.056,0.0673,1.4823529411764653
0.056,0.0675,1.4509803921568576
0.056,0.0678,1.6156862745097982
0.056,0.068,1.5372549019607789
0.056,0.0683,1.411764705882348
0.056,0.0685,1.4431372549019557
0.056,0.0688,1.4431372549019557
0.056,0.069,1.4666666666666615
0.056,0.0693,1.396078431372544
0.056,0.0695,1.5372549019607789
0.056,0.0698,1.4980392156862692
0.0565,0.04,0.0
0.0565,0.0403,0.0
0.0565,0.0405,0.0
0.0565,0.0408,0.0
0.0565,0.041,0.0
0.0565,0.0413,0.0
0.0565,0.0415,0.0
0.0565,0.0418,0.0
0.0565,0.042,0.0
0.0565,0.0423,0.0
0.0565,0.0425,0.0
0.0565,0.0428,0.0
0.0565,0.043,0.0
0.0565,0.0433,0.0
0.0565,0.0435,0.0
0.0565,0.0438,0.0
0.0565,0.044,0.0
0.0565,0.0442,0.0
0.0565,0.0445,0.0
0.0565,0.0447,0.0
0.0565,0.045,0.0
0.0565,0.0452,0.0
0.0565,0.0455,0.0
0.0565,0.0457,0.0
0.0565,0.046,0.0
0.0565,0.0462,0.0
0.0565,0.0465,0.0
0.0565,0.0467,0.0
0.0565,0.047,0.0
0.0565,0.0473,0.0
0.0565,0.0475,0.0
0.0565,0.0478,0.0
0.0565,0.048,0.0
0.0565,0.0483,0.0
0.0565,0.0485,0.0
0.0565,0.0488,0.0
0.0565,0.049,0.0
0.0565,0.0493,0.0
0.0565,0.0495,0.0
0.0565,0.0498,0.0
0.0565,0.05,0.0
0.0565,0.0503,0.0
0.0565,0.0505,0.0
0.0565,0.0508,0.0
0.0565,0.051,0.0
0.0565,0.0513,0.0
0.0565,0.0515,0.0
0.0565,0.0518,0.0
0.0565,0.052,0.0
0.0565,0.0522,0.0
0.0565,0.0525,0.0
0.0565,0.0527,0.0
0.0565,0.053,0.0
0.0565,0.0532,0.0
0.0565,0.0535,0.0
0.0565,0.0537,0.0
0.0565,0.054,0.0
0.0565,0.0542,0.0
0.0565,0.0545,0.0
0.0565,0.0548,0.0
0.0565,0.055,0.0
0.0565,0.0553,0.0
0.0565,0.0555,0.0
0.0565,0.0558,0.0
0.0565,0.056,0.0
0.0565,0.0563,0.0
0.0565,0.0565,0.0
0.0565,0.0568,0.0
0.0565,0.057,0.0
0.0565,0.0573,0.0
0.0565,0.0575,0.0
0.0565,0.0578,0.0
0.0565,0.058,0.0
0.0565,0.0583,0.0
0.0565,0.0585,0.0
0.0565,0.0588,0.0
0.0565,0.059,0.0
0.0565,0.0593,0.0
0.0565,0.0595,0.0
0.0565,0.0598,0.0
0.0565,0.06,0.0
0.0565,0.0602,0.0
0.0565,0.0605,95.52941176470588
0.0565,0.0607,509.3294117647059
0.0565,0.061,1287.3686274509805
0.0565,0.0612,1366.5647058823529
0.0565,0.0615,1435.6235294117646
0.0565,0.0617,1449.372549019608
0.0565,0.062,1475.8235294117649
0.0565,0.0622,1487.1215686274509
0.0565,0.0625,1525.1999999999998
0.0565,0.0628,1573.2431372549017
0.0565,0.063,1343.756862745098
0.0565,0.0633,1522.7803921568627
0.0565,0.0635,1067.9725490196079
0.0565,0.0638,663.2156862745098
0.0565,0.064,561.5450980392156
0.0565,0.0643,512.8470588235293
0.0565,0.0645,371.34117647058827
0.0565,0.0648,712.7960784313725
0.0565,0.065,326.36470588235295
0.0565,0.0653,464.8156862745098
0.0565,0.0655,332.51372549019607
0.0565,0.0658,26.960784313725483
0.0565,0.066,26.32156862745098
0.0565,0.0663,48.95294117647059
0.0565,0.0665,1.5607843137254847
0.0565,0.0668,3.4666666666666544
0.0565,0.067,1.396078431372544
0.0565,0.0673,5.341176470588216
0.0565,0.0675,1.4509803921568576
0.0565,0.0678,1.4823529411764653
0.0565,0.068,1.415686274509799
0.0565,0.0683,1.4196078431372499
0.0565,0.0685,1.4431372549019557
0.0565,0.0688,1.5450980392156808
0.0565,0.069,1.4274509803921518
0.0565,0.0693,1.4666666666666615
0.0565,0.0695,1.639215686274504
0.0565,0.0698,1.411764705882348
0.057,0.04,0.0
0.057,0.0403,0.0
0.057,0.0405,0.0
0.057,0.0408,0.0
0.057,0.041,0.0
0.057,0.0413,0.0
0.057,0.0415,0.0
0.057,0.0418,0.0
0.057,0.042,0.0
0.057,0.0423,0.0
0.057,0.0425,0.0
0.057,0.0428,0.0
0.057,0.043,0.0
0.057,0.0433,0.0
0.057,0.0435,0.0
0.057,0.0438,0.0
0.057,0.044,0.0
0.057,0.0442,0.0
0.057,0.0445,0.0
0.057,0.0447,0.0
0.057,0.045,0.0
0.057,0.0452,0.0
0.057,0.0455,0.0
0.057,0.0457,0.0
0.057,0.046,0.0
0.057,0.0462,0.0
0.057,0.0465,0.0
0.057,0.0467,0.0
0.057,0.047,0.0
0.057,0.0473,0.0
0.057,0.0475,0.0
0.057,0.0478,0.0
0.057,0.048,0.0
0.057,0.0483,0.0
0.057,0.0485,0.0
0.057,0.0488,0.0
0.057,0.049,0.0
0.057,0.0493,0.0
0.057,0.0495,0.0
0.057,0.0498,0.0
0.057,0.05,0.0
0.057,0.0503,0.0
0.057,0.0505,0.0
0.057,0.0508,0.0
0.057,0.051,0.0
0.057,0.0513,0.0
0.057,0.0515,0.0
0.057,0.0518,0.0
0.057,0.052,0.0
0.057,0.0522,0.0
0.057,0.0525,0.0
0.057,0.0527,0.0
0.057,0.053,0.0
0.057,0.0532,0.0
0.057,0.0535,0.0
0.057,0.0537,0.0
0.057,0.054,0.0
0.057,0.0542,0.0
0.057,0.0545,0.0
0.057,0.0548,0.0
0.057,0.055,0.0
0.057,0.0553,0.0
0.057,0.0555,0.0
0.057,0.0558,0.0
0.057,0.056,0.0
0.057,0.0563,0.0
0.057,0.0565,0.0
0.057,0.0568,0.0
0.057,0.057,0.0
0.057,0.0573,0.0
0.057,0.0575,0.0
0.057,0.0578,0.0
0.057,0.058,0.0
0.057,0.0583,0.0
0.057,0.0585,0.0
0.057,0.0588,0.0
0.057,0.059,0.0
0.057,0.0593,0.0
0.057,0.0595,0.0
0.057,0.0598,0.0
0.057,0.06,0.0
0.057,0.0602,0.0
0.057,0.0605,19.901960784313715
0.057,0.0607,246.54901960784315
0.057,0.061,1226.0666666666666
0.057,0.0612,1333.78431372549
0.057,0.0615,1422.886274509804
0.057,0.0617,1431.254901960784
0.057,0.062,1510.043137254902
0.057,0.0622,1524.3529411764705
0.057,0.0625,1548.7882352941178
0.057,0.0628,1545.921568627451
0.057,0.063,1597.513725490196
0.057,0.0633,1290.2627450980392
0.057,0.0635,837.8980392156864
0.057,0.0638,530.4666666666667
0.057,0.064,435.0431372549019
0.057,0.0643,419.9960784313725
0.057,0.0645,414.2627450980392
0.057,0.0648,599.1215686274511
0.057,0.065,440.43529411764706
0.057,0.0653,465.43529411764706
0.057,0.0655,267.06666666666666
0.057,0.0658,229.4392156862745
0.057,0.066,26.160784313725486
